"id","taxid","domain","kingdom","phylum","class","order","family","genus","species","Metabolite","foldchange_abundance","Manual_label"
"Fusobacterium_nucleatum_CTI_2",1204475,"Bacteria","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_nucleatum","CITRULLINE",0.116007409872004,"Fusobacterium_nucleatum_CTI_2"
"Clostridium_bolteae_CC43_001B",1073368,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","PUTRESCINE",0.0648431017411289,
"Clostridium_bolteae_CC43_001B",1073368,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","AGMATINE",0.00171087942427891,
"Clostridium_bolteae_CC43_001B",1073368,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","ORNITHINE",0.0150607808775722,
"Clostridium_bolteae_CC43_001B",1073368,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","CITRULLINE",0.0509363686772137,
"Phocaeicola_dorei_DSM_17855",483217,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","PUTRESCINE",,
"Phocaeicola_dorei_DSM_17855",483217,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","AGMATINE",0.00051139311339153,
"Phocaeicola_dorei_DSM_17855",483217,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","ORNITHINE",0.0020655529795622,
"Phocaeicola_dorei_DSM_17855",483217,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","CITRULLINE",,
"Dorea_longicatena_DSM_13814",411462,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena","PUTRESCINE",0.150127675617599,"Dorea_longicatena_DSM_13814"
"Dorea_longicatena_DSM_13814",411462,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena","AGMATINE",0.0022580445625415,"Dorea_longicatena_DSM_13814"
"Dorea_longicatena_DSM_13814",411462,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena","ORNITHINE",0.0363861271036652,"Dorea_longicatena_DSM_13814"
"Dorea_longicatena_DSM_13814",411462,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena","CITRULLINE",0.0381395019173413,"Dorea_longicatena_DSM_13814"
"Varibaculum_cambriense_AB12_3",1357413,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense","PUTRESCINE",0.0222497829657372,
"Varibaculum_cambriense_AB12_3",1357413,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense","AGMATINE",0.00073390775275408,
"Varibaculum_cambriense_AB12_3",1357413,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense","ORNITHINE",0.0147692788550602,
"Varibaculum_cambriense_AB12_3",1357413,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense","CITRULLINE",,
"Ruminococcus_gnavus_ATCC_29149",411470,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","PUTRESCINE",0.0034009695015022,"Ruminococcus_gnavus_ATCC_29149"
"Ruminococcus_gnavus_ATCC_29149",411470,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","AGMATINE",0.00316895684442684,"Ruminococcus_gnavus_ATCC_29149"
"Ruminococcus_gnavus_ATCC_29149",411470,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","ORNITHINE",0.0135938044965661,"Ruminococcus_gnavus_ATCC_29149"
"Ruminococcus_gnavus_ATCC_29149",411470,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","CITRULLINE",0.136153789649818,"Ruminococcus_gnavus_ATCC_29149"
"Anaerotruncus_colihominis_DSM_17241",445972,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis","PUTRESCINE",0.0262057164036372,
"Anaerotruncus_colihominis_DSM_17241",445972,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis","AGMATINE",0.000537045649687798,
"Anaerotruncus_colihominis_DSM_17241",445972,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis","ORNITHINE",0.0158170671758432,
"Anaerotruncus_colihominis_DSM_17241",445972,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis","CITRULLINE",,
"Phocaeicola_coprophilus_DSM_18228_JCM_13818",547042,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_coprophilus","PUTRESCINE",0.0274863136504247,
"Phocaeicola_coprophilus_DSM_18228_JCM_13818",547042,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_coprophilus","AGMATINE",0.0024108922180481,
"Phocaeicola_coprophilus_DSM_18228_JCM_13818",547042,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_coprophilus","ORNITHINE",0.0163141308473549,
"Phocaeicola_coprophilus_DSM_18228_JCM_13818",547042,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_coprophilus","CITRULLINE",,
"Tyzzerella_nexilis_DSM_1787",500632,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella","Tyzzerella_nexilis","PUTRESCINE",0.0173369991892048,
"Tyzzerella_nexilis_DSM_1787",500632,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella","Tyzzerella_nexilis","AGMATINE",0.00151709307583649,
"Tyzzerella_nexilis_DSM_1787",500632,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella","Tyzzerella_nexilis","ORNITHINE",0.0371182940534233,
"Tyzzerella_nexilis_DSM_1787",500632,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella","Tyzzerella_nexilis","CITRULLINE",0.0877665093192673,
"Bacteroides_fragilis_CL05T00C42",997880,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_fragilis","PUTRESCINE",0.0322250823935538,
"Bacteroides_fragilis_CL05T00C42",997880,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_fragilis","AGMATINE",0.00115789564581557,
"Bacteroides_fragilis_CL05T00C42",997880,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_fragilis","ORNITHINE",0.0153372258067382,
"Bacteroides_fragilis_CL05T00C42",997880,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_fragilis","CITRULLINE",,
"Clostridium_cadaveris_CC40_001C",1073355,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cadaveris","PUTRESCINE",0.576713806003706,"Clostridium_cadaveris_CC40_001C"
"Clostridium_cadaveris_CC40_001C",1073355,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cadaveris","AGMATINE",0.00280641276245458,"Clostridium_cadaveris_CC40_001C"
"Clostridium_cadaveris_CC40_001C",1073355,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cadaveris","ORNITHINE",0.0612704439976881,"Clostridium_cadaveris_CC40_001C"
"Clostridium_cadaveris_CC40_001C",1073355,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cadaveris","CITRULLINE",0.137020961499257,"Clostridium_cadaveris_CC40_001C"
"Bifidobacterium_longum_subsp_infantis_ATCC_15697_JCM_1222_DSM_20088",391904,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","PUTRESCINE",0.00300938109234132,
"Bifidobacterium_longum_subsp_infantis_ATCC_15697_JCM_1222_DSM_20088",391904,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","AGMATINE",0.000698458842151274,
"Bifidobacterium_longum_subsp_infantis_ATCC_15697_JCM_1222_DSM_20088",391904,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","ORNITHINE",0.0155735388181482,
"Bifidobacterium_longum_subsp_infantis_ATCC_15697_JCM_1222_DSM_20088",391904,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","CITRULLINE",0.0637106841013736,
"s__Ruminococcus_bromii",40518,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bromii","PUTRESCINE",0.0432756625069136,
"s__Ruminococcus_bromii",40518,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bromii","AGMATINE",0.000702980542414526,
"s__Ruminococcus_bromii",40518,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bromii","ORNITHINE",0.0186910819230271,
"s__Ruminococcus_bromii",40518,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bromii","CITRULLINE",0.0617886722193689,
"Parabacteroides_merdae_CL09T00C40",999421,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","PUTRESCINE",0.104611295148853,"Parabacteroides_merdae_CL09T00C40"
"Parabacteroides_merdae_CL09T00C40",999421,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","AGMATINE",0.0012649914604935,"Parabacteroides_merdae_CL09T00C40"
"Parabacteroides_merdae_CL09T00C40",999421,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","ORNITHINE",0.565961376454458,"Parabacteroides_merdae_CL09T00C40"
"Parabacteroides_merdae_CL09T00C40",999421,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","CITRULLINE",0.0904850039433502,"Parabacteroides_merdae_CL09T00C40"
"Bifidobacterium_gallicum_DSM_20093_LMG_11596",561180,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_gallicum","PUTRESCINE",0.0444957814059994,
"Bifidobacterium_gallicum_DSM_20093_LMG_11596",561180,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_gallicum","AGMATINE",0.000660554801786091,
"Bifidobacterium_gallicum_DSM_20093_LMG_11596",561180,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_gallicum","ORNITHINE",0.0200171069518111,
"Bifidobacterium_gallicum_DSM_20093_LMG_11596",561180,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_gallicum","CITRULLINE",0.0748411700288286,
"Desulfovibrio_piger_ATCC_29098",411464,"Bacteria","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_piger",,,
"Bacteroides_ovatus_ATCC_8483",411476,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus","PUTRESCINE",0.0345457913634691,
"Bacteroides_ovatus_ATCC_8483",411476,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus","AGMATINE",0.000619507578065408,
"Bacteroides_ovatus_ATCC_8483",411476,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus","ORNITHINE",0.0174948584193616,
"Bacteroides_ovatus_ATCC_8483",411476,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus","CITRULLINE",,
"Parabacteroides_merdae_ATCC_43184",411477,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","PUTRESCINE",0.0396528465388454,
"Parabacteroides_merdae_ATCC_43184",411477,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","AGMATINE",0.00087368613947746,
"Parabacteroides_merdae_ATCC_43184",411477,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","ORNITHINE",0.0270075709595551,
"Parabacteroides_merdae_ATCC_43184",411477,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae","CITRULLINE",0.0382415211973252,
"s__Bacteroides_sp_D20",585543,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sp_D20","PUTRESCINE",0.0308296707852084,
"s__Bacteroides_sp_D20",585543,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sp_D20","AGMATINE",0.000440185986824599,
"s__Bacteroides_sp_D20",585543,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sp_D20","ORNITHINE",0.0154966736506566,
"s__Bacteroides_sp_D20",585543,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sp_D20","CITRULLINE",,
"Marvinbryantia_formatexigens_DSM_14469",478749,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_formatexigens","PUTRESCINE",0.0556184186255516,
"Marvinbryantia_formatexigens_DSM_14469",478749,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_formatexigens","AGMATINE",0.000978210809415978,
"Marvinbryantia_formatexigens_DSM_14469",478749,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_formatexigens","ORNITHINE",0.019870587171925,
"Marvinbryantia_formatexigens_DSM_14469",478749,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_formatexigens","CITRULLINE",0.0876633699484364,
"Acidaminococcus_fermentans_DSM_20731",591001,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_fermentans","PUTRESCINE",0.0796216141690847,
"Acidaminococcus_fermentans_DSM_20731",591001,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_fermentans","AGMATINE",0.00335621005763453,
"Acidaminococcus_fermentans_DSM_20731",591001,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_fermentans","ORNITHINE",0.0155115795495869,
"Acidaminococcus_fermentans_DSM_20731",591001,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_fermentans","CITRULLINE",,
"Phocaeicola_dorei_CL02T12C06",997876,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","PUTRESCINE",0.0364040333027335,
"Phocaeicola_dorei_CL02T12C06",997876,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","AGMATINE",0.0178614729158082,
"Phocaeicola_dorei_CL02T12C06",997876,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","ORNITHINE",0.0541576167948902,
"Phocaeicola_dorei_CL02T12C06",997876,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","CITRULLINE",0.0290521852997769,
"Bacteroides_finegoldii_DSM_17565",483215,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii","PUTRESCINE",0.0264947782791909,
"Bacteroides_finegoldii_DSM_17565",483215,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii","AGMATINE",0.00185608698717298,
"Bacteroides_finegoldii_DSM_17565",483215,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii","ORNITHINE",0.0185321796416607,
"Bacteroides_finegoldii_DSM_17565",483215,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii","CITRULLINE",0.0490575251705418,
